url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,41,Ten Commandments Of Love,Harvey & The Moonglows,Ten Commandments Of LoveHarvey & The Moonglows,1,68,41,5
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,50,Baby Face,Little Richard,Baby FaceLittle Richard,1,55,50,5
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,93,Break-Up,Jerry Lee Lewis And His Pumping Piano,Break-UpJerry Lee Lewis And His Pumping Piano,1,80,52,5
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,98,La Paloma,Billy Vaughn And His Orchestra,La PalomaBilly Vaughn And His Orchestra,1,53,26,10
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,6,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré)Domenico Modugno,1,4,1,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,8,Little Star,The Elegants,Little StarThe Elegants,1,5,1,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,14,Just A Dream,Jimmy Clanton And His Rockets,Just A DreamJimmy Clanton And His Rockets,1,12,4,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,31,My True Love,Jack Scott,My True LoveJack Scott,1,24,3,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,36,Itchy Twitchy Feeling,Bobby Hendricks,Itchy Twitchy FeelingBobby Hendricks,1,25,25,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,56,Fever,Peggy Lee,FeverPeggy Lee,1,38,8,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,57,Everybody Loves A Lover,Doris Day,Everybody Loves A LoverDoris Day,1,45,14,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,95,Ginger Bread,Frankie Avalon,Ginger BreadFrankie Avalon,1,66,9,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,9,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,Tea For Two Cha ChaThe Tommy Dorsey Orchestra,1,8,8,7
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,22,"Promise Me, Love",Andy Williams,"Promise Me, LoveAndy Williams",1,17,17,7
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,84,Blue Ribbon Baby,Tommy Sands And The Raiders,Blue Ribbon BabyTommy Sands And The Raiders,1,85,50,7
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,66,Volare (Nel Blu Dipinto Di Blu),Dean Martin,Volare (Nel Blu Dipinto Di Blu)Dean Martin,1,43,15,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,99,Well I'm Your Man,Johnny Tillotson,Well I'm Your ManJohnny Tillotson,1,87,87,2
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,42,Western Movies,The Olympics,Western MoviesThe Olympics,1,32,8,11
http://www.billboard.com/charts/hot-100/1958-10-11,10/11/1958,82,What Little Girl,Frankie Avalon,What Little GirlFrankie Avalon,1,,82,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,51,Poor Boy,The Royaltones,Poor BoyThe Royaltones,1,,51,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,20,"Promise Me, Love",Andy Williams,"Promise Me, LoveAndy Williams",1,22,17,8
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,2,Rock-in Robin,Bobby Day,Rock-in RobinBobby Day,1,2,2,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,4,Bird Dog,The Everly Brothers,Bird DogThe Everly Brothers,1,3,2,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,65,The Blob,The Five Blobs,The BlobThe Five Blobs,1,83,65,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,10,Chantilly Lace,Big Bopper,Chantilly LaceBig Bopper,1,11,10,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,23,Summertime Blues,Eddie Cochran,Summertime BluesEddie Cochran,1,12,8,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,42,Born Too Late,Poni-Tails,Born Too LatePoni-Tails,1,21,7,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,74,Please Love Me Forever,Tommy Edwards,Please Love Me ForeverTommy Edwards,1,,74,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,76,A Letter To An Angel,Jimmy Clanton,A Letter To An AngelJimmy Clanton,1,,76,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,85,Blue Ribbon Baby,Tommy Sands And The Raiders,Blue Ribbon BabyTommy Sands And The Raiders,1,84,50,8
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,54,Carol,Chuck Berry,CarolChuck Berry,1,34,18,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,86,Lonesome Town,Ricky Nelson,Lonesome TownRicky Nelson,1,,86,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,27,The Day The Rains Came,Jane Morgan,The Day The Rains CameJane Morgan,1,25,25,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,11,The End,Earl Grant,The EndEarl Grant,1,7,7,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,97,The Green Mosquito,The Tune Rockers,The Green MosquitoThe Tune Rockers,1,54,44,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,32,The Hula Hoop Song,Georgia Gibbs,The Hula Hoop SongGeorgia Gibbs,1,47,32,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,38,The Hula Hoop Song,Teresa Brewer,The Hula Hoop SongTeresa Brewer,1,74,38,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,95,Paris,Perez Prado And His Orchestra,ParisPerez Prado And His Orchestra,1,,95,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,96,Cimarron (Roll On),Billy Vaughn And His Orchestra,Cimarron (Roll On)Billy Vaughn And His Orchestra,1,,96,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,49,Stupid Cupid,Connie Francis,Stupid CupidConnie Francis,1,43,17,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,55,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,Somebody Touched MeBuddy Knox with the Rhythm Orchids,1,37,22,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,60,Are You Really Mine,Jimmie Rodgers,Are You Really MineJimmie Rodgers,1,26,10,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,67,She Was Only Seventeen (He Was One Year More),Marty Robbins,She Was Only Seventeen (He Was One Year More)Marty Robbins,1,65,27,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,78,Patricia,Perez Prado And His Orchestra,PatriciaPerez Prado And His Orchestra,1,30,2,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,18,The Secret,Gordon MacRae,The SecretGordon MacRae,1,39,18,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,75,The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two,The Ways Of A Woman In LoveJohnny Cash And The Tennessee Two,1,75,24,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,33,There Goes My Heart,Joni James,There Goes My HeartJoni James,1,61,33,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,57,This Little Girl's Gone Rockin',Ruth Brown,This Little Girl's Gone Rockin'Ruth Brown,1,38,38,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,72,A Lover's Question,Clyde McPhatter,A Lover's QuestionClyde McPhatter,2,,72,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,62,The Ballad Of Thunder Road,Robert Mitchum,The Ballad Of Thunder RoadRobert Mitchum,2,77,62,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,98,Jealous Heart,Tab Hunter,Jealous HeartTab Hunter,1,,98,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,21,I Got A Feeling,Ricky Nelson,I Got A FeelingRicky Nelson,1,70,21,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,59,Non Dimenticar (Don't Forget),Nat King Cole,Non Dimenticar (Don't Forget)Nat King Cole,1,97,59,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,66,Love Makes The World Go 'round,Perry Como,Love Makes The World Go 'roundPerry Como,1,87,66,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,69,Guaglione,Perez Prado And His Orchestra,GuaglionePerez Prado And His Orchestra,1,85,69,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,77,Fallin',Connie Francis,Fallin'Connie Francis,1,86,77,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,26,For My Good Fortune,Pat Boone,For My Good FortunePat Boone,1,23,23,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,31,"Gee, But It's Lonely",Pat Boone,"Gee, But It's LonelyPat Boone",1,44,31,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,39,Fibbin',Patti Page,Fibbin'Patti Page,1,48,39,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,53,Hideaway,The Four Esquires,HideawayThe Four Esquires,1,79,53,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,58,"Nine More Miles (The ""Faster-Faster"" Song)",Georgie Young,"Nine More Miles (The ""Faster-Faster"" Song)Georgie Young",1,58,58,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,94,Go Chase A Moonbeam,Jerry Vale,Go Chase A MoonbeamJerry Vale,1,89,89,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,47,Need You,Donnie Owens,Need YouDonnie Owens,1,76,47,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,56,Hoopa Hoola,Betty Johnson,Hoopa HoolaBetty Johnson,1,73,56,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,71,Just Young,Andy Rose,Just YoungAndy Rose,1,92,71,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,80,Just Young,Paul Anka,Just YoungPaul Anka,1,81,80,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,15,You Cheated,The Shields,You CheatedThe Shields,1,15,15,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,91,You Cheated,The Slades,You CheatedThe Slades,2,60,60,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,81,"Summertime, Summertime",The Jamies,"Summertime, SummertimeThe Jamies",1,45,26,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,84,Put A Ring On My Finger,Les Paul And Mary Ford,Put A Ring On My FingerLes Paul And Mary Ford,1,49,32,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,6,Susie Darlin',Robin Luke,Susie Darlin'Robin Luke,1,5,5,11
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,7,Tears On My Pillow,Little Anthony And The Imperials,Tears On My PillowLittle Anthony And The Imperials,1,4,4,11
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,25,Devoted To You,The Everly Brothers,Devoted To YouThe Everly Brothers,1,19,10,11
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,87,When I Grow Too Old To Dream,Ed Townsend,When I Grow Too Old To DreamEd Townsend,1,59,59,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,50,Win Your Love For Me,Sam Cooke,Win Your Love For MeSam Cooke,1,33,33,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,34,With Your Love,Jack Scott,With Your LoveJack Scott,1,52,34,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,44,Queen Of The Hop,Bobby Darin,Queen Of The HopBobby Darin,1,78,44,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,64,All Over Again,Johnny Cash,All Over AgainJohnny Cash,1,88,64,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,35,Forget Me Not,Kalin Twins,Forget Me NotKalin Twins,1,62,35,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,45,No One But You (In My Heart),The Ames Brothers,No One But You (In My Heart)The Ames Brothers,1,53,45,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,48,Leave Me Alone (Let Me Cry),Dicky Doo And The Don'ts,Leave Me Alone (Let Me Cry)Dicky Doo And The Don'ts,1,63,48,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,68,Look Who's Blue,Don Gibson,Look Who's BlueDon Gibson,1,67,62,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,70,Give Myself A Party,Don Gibson,Give Myself A PartyDon Gibson,1,69,69,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,40,La-Do-Dada,Dale Hawkins,La-Do-DadaDale Hawkins,1,32,32,8
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,16,"To Know Him, Is To Love Him",The Teddy Bears,"To Know Him, Is To Love HimThe Teddy Bears",1,40,16,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,8,Tom Dooley,The Kingston Trio,Tom DooleyThe Kingston Trio,1,17,8,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,46,Topsy I,Cozy Cole,Topsy ICozy Cole,1,55,46,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,3,Topsy II,Cozy Cole,Topsy IICozy Cole,1,13,3,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,37,Treasure Of Your Love,Eileen Rodgers,Treasure Of Your LoveEileen Rodgers,1,28,26,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,5,It's Only Make Believe,Conway Twitty,It's Only Make BelieveConway Twitty,1,16,5,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,17,Mexican Hat Rock,The Applejacks,Mexican Hat RockThe Applejacks,1,27,17,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,52,I Wish,The Platters,I WishThe Platters,1,51,42,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,22,Pussy Cat,The Ames Brothers,Pussy CatThe Ames Brothers,1,29,22,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,28,Call Me,Johnny Mathis,Call MeJohnny Mathis,1,46,28,4
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,30,No One Knows,Dion & The Belmonts,No One KnowsDion & The Belmonts,1,24,24,9
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,1,It's All In The Game,Tommy Edwards,It's All In The GameTommy Edwards,1,1,1,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,14,Near You,Roger Williams,Near YouRoger Williams,1,10,10,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,29,Firefly,Tony Bennett,FireflyTony Bennett,1,20,20,7
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,93,Real Wild Child,Ivan,Real Wild ChildIvan,1,68,68,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,99,"Come On, Let's Go",Ritchie Valens,"Come On, Let's GoRitchie Valens",1,80,76,5
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,41,Down The Aisle Of Love,The Quin-Tones,Down The Aisle Of LoveThe Quin-Tones,1,35,20,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,82,Lazy Summer Night,The Four Preps,Lazy Summer NightThe Four Preps,1,72,21,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,12,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré)Domenico Modugno,1,6,1,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,13,Little Star,The Elegants,Little StarThe Elegants,1,8,1,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,19,Just A Dream,Jimmy Clanton And His Rockets,Just A DreamJimmy Clanton And His Rockets,1,14,4,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,36,Ten Commandments Of Love,Harvey & The Moonglows,Ten Commandments Of LoveHarvey & The Moonglows,1,41,36,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,43,Baby Face,Little Richard,Baby FaceLittle Richard,1,50,43,6
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,9,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,Tea For Two Cha ChaThe Tommy Dorsey Orchestra,1,9,8,8
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,92,Volare (Nel Blu Dipinto Di Blu),Dean Martin,Volare (Nel Blu Dipinto Di Blu)Dean Martin,1,66,15,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,100,Well I'm Your Man,Johnny Tillotson,Well I'm Your ManJohnny Tillotson,1,99,87,3
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,89,Western Movies,The Olympics,Western MoviesThe Olympics,1,42,8,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,90,What Do I Care,Johnny Cash,What Do I CareJohnny Cash,1,,90,1
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,79,What Little Girl,Frankie Avalon,What Little GirlFrankie Avalon,1,82,79,2
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,24,How The Time Flies,Jerry Wallace,How The Time FliesJerry Wallace,1,18,11,10
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,61,Itchy Twitchy Feeling,Bobby Hendricks,Itchy Twitchy FeelingBobby Hendricks,1,36,25,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,63,My True Love,Jack Scott,My True LoveJack Scott,1,31,3,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,83,Fever,Peggy Lee,FeverPeggy Lee,1,56,8,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,88,Everybody Loves A Lover,Doris Day,Everybody Loves A LoverDoris Day,1,57,14,12
http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,73,My Lucky Love,Doug Franklin With The Bluenotes,My Lucky LoveDoug Franklin With The Bluenotes,2,,73,4
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,99,"Summertime, Summertime",The Jamies,"Summertime, SummertimeThe Jamies",1,81,26,11
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,49,The Blob,The Five Blobs,The BlobThe Five Blobs,1,65,49,4
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,6,Tears On My Pillow,Little Anthony And The Imperials,Tears On My PillowLittle Anthony And The Imperials,1,7,4,12
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,9,Susie Darlin',Robin Luke,Susie Darlin'Robin Luke,1,6,5,12
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,42,Devoted To You,The Everly Brothers,Devoted To YouThe Everly Brothers,1,25,10,12
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,72,I'll Remember Tonight,Pat Boone,I'll Remember TonightPat Boone,1,,72,1
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,8,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,Tea For Two Cha ChaThe Tommy Dorsey Orchestra,1,9,8,9
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,37,"Promise Me, Love",Andy Williams,"Promise Me, LoveAndy Williams",1,20,17,9
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,88,Love Is All We Need,Tommy Edwards,Love Is All We NeedTommy Edwards,1,,88,1
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,89,Mr. Success,Frank Sinatra,Mr. SuccessFrank Sinatra,1,,89,1
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,94,Mandolins In The Moonlight,Perry Como,Mandolins In The MoonlightPerry Como,1,,94,1
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,26,The Day The Rains Came,Jane Morgan,The Day The Rains CameJane Morgan,1,27,25,6
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,67,The Day The Rains Came,Raymond Lefevre and His Orchestra,The Day The Rains CameRaymond Lefevre and His Orchestra,1,,67,1
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,11,The End,Earl Grant,The EndEarl Grant,1,11,7,7
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,100,The Green Mosquito,The Tune Rockers,The Green MosquitoThe Tune Rockers,1,97,44,10
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,52,The Hula Hoop Song,Georgia Gibbs,The Hula Hoop SongGeorgia Gibbs,1,32,32,4
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,55,The Hula Hoop Song,Teresa Brewer,The Hula Hoop SongTeresa Brewer,1,38,38,4
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,95,Someday (You'll Want Me To Want You),Jodie Sands,Someday (You'll Want Me To Want You)Jodie Sands,1,,95,1
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,5,Rock-in Robin,Bobby Day,Rock-in RobinBobby Day,1,2,2,13
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,7,Bird Dog,The Everly Brothers,Bird DogThe Everly Brothers,1,4,2,13
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,10,Chantilly Lace,Big Bopper,Chantilly LaceBig Bopper,1,10,10,13
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,20,Summertime Blues,Eddie Cochran,Summertime BluesEddie Cochran,1,23,8,13
http://www.billboard.com/charts/hot-100/1958-10-25,10/25/1958,54,Born Too Late,Poni-Tails,Born Too LatePoni-Tails,1,42,7,13
